MCU_linear_response.csvtime,Y4_sat,angle_setpoint
1.852590,24.188663,24.193415
1.853540,24.202827,24.207880
1.854572,24.218046,24.223400
1.855559,24.234320,24.238770
1.856538,24.248785,24.253838
1.857481,24.264154,24.268454
1.858528,24.279373,24.284275
1.859847,24.295647,24.304617
1.860514,24.310263,24.314562
1.861495,24.324879,24.329630
1.862485,24.340399,24.344999
1.863468,24.355467,24.359766
1.864478,24.370535,24.375286
1.865560,24.386507,24.391710
1.866593,24.402931,24.407682
1.867492,24.417095,24.421394
1.868532,24.432314,24.437366
1.869500,24.447231,24.451982
1.870492,24.462450,24.467201
1.871485,24.477669,24.482420
1.872537,24.493038,24.498543
1.873511,24.508860,24.513460
1.874499,24.523777,24.528378
1.875480,24.538996,24.543446
1.876477,24.554214,24.558815
1.877467,24.569283,24.573883
1.878455,24.584652,24.589252
1.879531,24.600021,24.605375
1.880522,24.616144,24.620142
1.881734,24.633322,24.639128
1.882552,24.646582,24.651634
1.883519,24.661499,24.666401
1.884486,24.677019,24.681168
1.885483,24.692087,24.696688
1.886551,24.707607,24.712660
1.887517,24.723127,24.727577
1.888519,24.738195,24.742645
1.889892,24.759291,24.763590
1.890505,24.769085,24.773535
1.891494,24.783550,24.788301
1.892479,24.798920,24.803520
1.893508,24.814138,24.819342
1.894474,24.829357,24.833958
1.895493,24.844727,24.849779
1.896478,24.859945,24.864546
1.897635,24.875164,24.879915
1.898486,24.890985,24.895285
1.899480,24.905752,24.910353
1.900672,24.922327,24.928886
1.901562,24.937511,24.942297
1.902519,24.952465,24.957064
1.903471,24.967724,24.971680
1.904546,24.982983,24.987049
1.905559,24.998699,25.002871
1.906574,25.013958,25.018089
1.907560,25.029690,25.033760
1.908509,25.044758,25.048677
1.909469,25.060127,25.063444
1.910465,25.075346,25.078814
1.911465,25.090414,25.093882
1.912488,25.105934,25.109402
1.913709,25.121605,25.127785
1.914548,25.137125,25.141045
1.915608,25.152946,25.157167
1.916564,25.168015,25.171633
1.917488,25.182329,25.185797
1.918508,25.197548,25.201317
1.919497,25.212917,25.216234
1.920481,25.228437,25.231604
1.921682,25.244259,25.249685
1.922624,25.259779,25.263849
1.923486,25.274244,25.277561
1.924639,25.289312,25.295040
1.925492,25.305134,25.308300
1.926509,25.320051,25.323519
1.927476,25.335119,25.338587
1.928531,25.350489,25.354710
1.929730,25.365858,25.373093
1.930486,25.381378,25.384695
1.931811,25.398104,25.401421
1.932488,25.411816,25.415133
1.933480,25.426884,25.430351
1.934543,25.442102,25.445871
1.935564,25.457773,25.462145
1.936503,25.472992,25.476761
1.937506,25.488361,25.491678
1.938520,25.503731,25.507349
1.939473,25.518648,25.522116
1.940470,25.533867,25.537485
1.941492,25.549236,25.552855
1.942522,25.564606,25.568676
1.943471,25.580126,25.583141
1.944489,25.595043,25.598661
1.945554,25.610262,25.614784
1.946504,25.625782,25.629551
1.947472,25.640850,25.644619
1.948537,25.656219,25.660440
1.949477,25.672192,25.675207
1.950552,25.687260,25.691330
1.951826,25.703232,25.709110
1.952510,25.717546,25.721466
1.953498,25.733067,25.736383
1.954531,25.748135,25.752054
1.955558,25.764709,25.768026
1.956998,25.779325,25.789875
1.957553,25.794394,25.798464
1.958657,25.809612,25.813080
1.959541,25.825132,25.828600
1.960554,25.840178,25.844572
1.961867,25.861452,25.864763
1.962492,25.869932,25.873955
1.963470,25.885107,25.889174
1.964531,25.899984,25.904995
1.965497,25.915457,25.920063
1.966470,25.930334,25.934830
1.967476,25.945545,25.950199
1.968480,25.960915,25.965719
1.969500,25.976133,25.981089
1.970515,25.992256,25.996759
1.971547,26.007324,26.012129
1.972534,26.022091,26.027348
1.973524,26.038214,26.042416
1.974597,26.053131,26.057484
1.975478,26.067898,26.072552
1.976586,26.083418,26.089127
1.977539,26.098938,26.103893
1.978484,26.114307,26.118660
1.979553,26.129526,26.134180
1.980492,26.145046,26.149399
1.981588,26.160114,26.164316
1.982552,26.175333,26.180740
1.983518,26.190401,26.195356
1.984493,26.205921,26.210424
1.985476,26.220839,26.225492
1.986472,26.236208,26.240711
1.987466,26.251427,26.256081
1.988483,26.266645,26.271450
1.989470,26.281864,26.286518
1.990600,26.297234,26.303545
1.991590,26.313356,26.318161
1.992596,26.327972,26.334284
1.993490,26.343643,26.347996
1.994513,26.358561,26.363214
1.995465,26.373930,26.378433
1.996468,26.388847,26.393652
1.997536,26.404367,26.409775
1.998510,26.420189,26.424843
1.999478,26.434805,26.439610
2.000540,26.450174,26.454979
2.001509,26.465544,26.470499
2.002464,26.480913,26.485416
2.003489,26.495981,26.500786
2.004551,26.511501,26.516909
2.005540,26.527624,26.532278
2.006516,26.542994,26.547195
2.007683,26.558514,26.564825
2.008712,26.574034,26.580194
2.009564,26.588198,26.593605
2.010500,26.603266,26.608221
2.011567,26.618937,26.624043
2.012598,26.634306,26.640015
2.013523,26.649073,26.654329
2.014500,26.664593,26.669096
2.015520,26.680113,26.684616
2.016625,26.696688,26.701794
2.017479,26.709948,26.714903
2.018621,26.725468,26.732231
2.019468,26.740837,26.745491
2.020475,26.756462,26.760860
2.021493,26.771568,26.776230
2.022469,26.787285,26.791298
2.023467,26.802849,26.806667
2.024480,26.818108,26.821735
2.025504,26.833824,26.837557
2.026492,26.849102,26.852625
2.027467,26.864622,26.867693
2.028498,26.879690,26.883364
2.029473,26.894758,26.898281
2.030521,26.910128,26.914404
2.031471,26.925346,26.928869
2.032484,26.940716,26.944540
2.033475,26.955935,26.959608
2.034559,26.971304,26.975580
2.035485,26.986673,26.990196
2.036471,27.001741,27.005114
2.037485,27.017111,27.020784
2.038490,27.032330,27.035852
2.039571,27.049356,27.052578
2.040520,27.064123,27.067194
2.042203,27.080246,27.089344
2.042747,27.097725,27.101248
2.043524,27.109177,27.112850
2.044567,27.124395,27.128370
2.045523,27.139463,27.143890
2.046597,27.155134,27.159712
2.047534,27.171106,27.174629
2.048523,27.185572,27.189547
2.049602,27.201694,27.206121
2.051038,27.223242,27.226463
2.051578,27.232433,27.236258
2.052490,27.246597,27.250120
2.053463,27.261967,27.265490
2.054606,27.277487,27.282667
2.055493,27.292555,27.296228
2.056464,27.307774,27.311296
2.057461,27.322992,27.326515
2.058470,27.338362,27.341885
2.059504,27.353430,27.357405
2.060528,27.369251,27.373528
2.061506,27.384922,27.387993
2.062475,27.399839,27.403212
2.063470,27.414907,27.418430
2.064478,27.430126,27.433649
2.065474,27.445345,27.448868
2.066502,27.460564,27.464840
2.067490,27.476385,27.479757
2.068500,27.491302,27.495127
2.069476,27.506823,27.510195
2.070542,27.522041,27.526318
2.071492,27.537260,27.540934
2.072492,27.552479,27.556152
2.073594,27.567698,27.572275
2.074607,27.583971,27.587645
2.075623,27.599943,27.603918
2.076486,27.613806,27.617329
2.077500,27.628874,27.632547
2.078541,27.644243,27.648520
2.079491,27.659613,27.663136
2.080511,27.674982,27.678505
2.081749,27.692160,27.697641
2.082650,27.706022,27.711353
2.083486,27.720940,27.724312
2.084495,27.735857,27.739681
2.085480,27.751129,27.754900
2.086468,27.766155,27.770119
2.087583,27.781628,27.786844
2.088565,27.797100,27.802063
2.089518,27.811829,27.816227
2.090504,27.826557,27.831295
2.091533,27.842583,27.847116
2.092508,27.857349,27.862185
2.093524,27.872568,27.877102
2.094620,27.887636,27.894279
2.095632,27.903910,27.909800
2.096507,27.918526,27.923210
2.097507,27.933594,27.938429
2.098573,27.949265,27.954401
2.099534,27.964483,27.969469
2.100557,27.979401,27.984838
2.101528,27.994770,27.999605
2.102531,28.010592,28.015879
2.103773,28.026262,28.034412
2.104524,28.041180,28.046015
2.105521,28.056248,28.060932
2.106559,28.071466,28.076754
2.107533,28.086685,28.091822
2.108685,28.103561,28.109451
2.109703,28.118328,28.124218
2.110641,28.133245,28.138985
2.111487,28.148314,28.152697
2.112485,28.163382,28.167915
2.113570,28.178450,28.183435
2.114512,28.193970,28.198805
2.115520,28.209490,28.214325
2.116492,28.224859,28.229393
2.117466,28.239626,28.244160
2.118511,28.254845,28.260132
2.119494,28.270214,28.275049
2.120518,28.285583,28.290720
2.121479,28.300802,28.305336
2.122502,28.316172,28.320856
2.123554,28.331993,28.337130
2.124513,28.346760,28.351896
2.125571,28.361979,28.367266
2.126508,28.377197,28.382032
2.127486,28.392567,28.397251
2.128469,28.407785,28.412470
2.129565,28.423155,28.428894
2.130519,28.438826,28.443811
2.131536,28.453743,28.459030
2.132503,28.468962,28.473797
2.133505,28.484934,28.489317
2.134584,28.499701,28.504536
2.135546,28.515070,28.519905
2.136666,28.531042,28.537384
2.137589,28.546562,28.551699
2.138546,28.561028,28.566315
2.139547,28.576849,28.581835
2.140493,28.591314,28.596300
2.141498,28.606684,28.611368
2.142480,28.621937,28.626587
2.143581,28.637501,28.643312
2.144578,28.653065,28.657928
2.145502,28.668629,28.672695
2.146489,28.683887,28.687914
2.147506,28.699299,28.703585
2.148463,28.714632,28.718351
2.149583,28.730001,28.733721
2.150643,28.746124,28.751049
2.151552,28.761042,28.764912
2.152607,28.776411,28.780884
2.153510,28.791931,28.795349
2.154530,28.806396,28.810869
2.155490,28.821917,28.825485
2.156482,28.837437,28.840855
2.157693,28.852655,28.857882
2.158602,28.868628,28.872498
2.159491,28.883244,28.886812
2.160526,28.899366,28.902634
2.161501,28.913681,28.917400
2.162525,28.929201,28.933222
2.163500,28.944269,28.947989
2.164648,28.960543,28.965015
2.165616,28.975761,28.980536
2.166627,28.992186,28.996056
2.167520,29.005898,29.009466
2.168474,29.021116,29.024384
2.169557,29.036938,29.040657
2.170498,29.051403,29.054972
2.171527,29.067074,29.070642
2.172604,29.082594,29.087217
2.173573,29.097963,29.102135
2.174519,29.113182,29.116449
2.175505,29.127949,29.131668
2.176572,29.143318,29.147640
2.177586,29.158537,29.163311
2.178557,29.174509,29.178530
2.179521,29.189125,29.192995
2.180502,29.204645,29.208063
2.181492,29.219563,29.223282
2.182523,29.234932,29.238802
2.183522,29.250603,29.254322
2.184499,29.265671,29.269239
2.185574,29.281040,29.285664
2.186485,29.296259,29.299828
2.187480,29.311327,29.315046
2.188503,29.327148,29.330416
2.189489,29.342216,29.345785
2.190495,29.357285,29.361004
2.191558,29.372805,29.377277
2.192752,29.388927,29.395359
2.193557,29.403996,29.407413
2.194580,29.418461,29.422180
2.195497,29.433981,29.437550
2.196472,29.449049,29.452618
2.197663,29.464268,29.467987
2.198532,29.479939,29.483959
2.199522,29.495609,29.499027
2.200515,29.510376,29.514095
2.201573,29.525896,29.530519
2.202798,29.541718,29.548149
2.203507,29.557238,29.560204
2.204500,29.571703,29.575272
2.205569,29.586771,29.591545
2.206500,29.602442,29.606010
2.207539,29.617359,29.621531
2.208483,29.632729,29.636448
2.209476,29.647797,29.651516
2.210491,29.663166,29.666885
2.211469,29.678535,29.682104
2.212558,29.693905,29.697775
2.213606,29.709425,29.714802
2.214501,29.724489,29.728363
2.215497,29.739515,29.743582
2.216520,29.754541,29.758801
2.217671,29.772840,29.776882
2.218471,29.785635,29.789389
2.219571,29.800138,29.805361
2.220514,29.815809,29.820429
2.221494,29.831329,29.835497
2.222498,29.846548,29.850866
2.223502,29.861315,29.866085
2.224532,29.876383,29.881605
2.225477,29.891903,29.896523
2.226562,29.906971,29.912043
2.227559,29.922792,29.927864
2.228884,29.938011,29.947151
2.229519,29.953079,29.958000
2.230516,29.968599,29.973219
2.231508,29.983818,29.988588
2.232492,29.999187,30.003506
2.233467,30.013954,30.018724
2.234517,30.029474,30.034546
2.235476,30.044844,30.049463
2.236508,30.059912,30.064983
2.237476,30.075281,30.080051
2.238464,30.090500,30.095119
2.239455,30.105719,30.110338
2.240545,30.121239,30.126009
2.241606,30.137211,30.142282
2.242510,30.151978,30.156748
2.243692,30.167648,30.174679
2.244541,30.182867,30.187637
2.245526,30.197935,30.202404
2.246504,30.213305,30.217924
2.247582,30.228825,30.233896
2.248635,30.244345,30.249115
2.249531,30.259111,30.264183
2.250508,30.274330,30.278950
2.251643,30.290453,30.295977
2.252587,30.305370,30.311195
2.253503,30.320137,30.324907
2.254593,30.335657,30.341331
2.255515,30.351479,30.355947
2.256588,30.367451,30.372372
2.257472,30.381313,30.385933
2.258602,30.396532,30.402960
2.259499,30.412504,30.416521
2.260563,30.428476,30.432493
2.261833,30.445051,30.451780
2.262542,30.459215,30.463232
2.263623,30.473379,30.478903
2.264507,30.488297,30.493217
2.265503,30.503515,30.508286
2.266558,30.518734,30.524559
2.267466,30.534254,30.538723
2.268509,30.549473,30.554394
2.269700,30.564993,30.572174
2.270608,30.581869,30.586489
2.271542,30.595581,30.600803
2.272513,30.611403,30.615721
2.273492,30.626019,30.630487
2.274599,30.641388,30.646309
2.275586,30.657360,30.662582
2.276785,30.674538,30.680664
2.277555,30.687496,30.692719
2.278500,30.703016,30.707184
2.279577,30.718235,30.723156
2.280521,30.734131,30.738224
2.281509,30.748474,30.752840
2.282677,30.765106,30.771524
2.283638,30.780975,30.786140
2.284478,30.795319,30.798948
2.285502,30.810577,30.814167
2.286487,30.825832,30.829386
2.287480,30.840900,30.844604
2.288486,30.856270,30.859823
2.289696,30.872091,30.877754
2.290583,30.887310,30.891918
2.291473,30.902227,30.905781
2.292490,30.917446,30.921150
2.293491,30.932816,30.936520
2.294487,30.948034,30.952040
2.295468,30.963404,30.966957
2.296606,30.979225,30.984135
2.297507,30.994293,30.997847
2.298514,31.009361,31.013216
2.299511,31.024881,31.028887
2.300633,31.041155,31.045914
2.301477,31.055319,31.058872
2.302464,31.070538,31.074091
2.303519,31.086359,31.089912
2.304575,31.101276,31.105885
2.305778,31.117249,31.124418
2.306682,31.132618,31.138130
2.307509,31.147234,31.151089
2.308498,31.162754,31.166157
2.309545,31.177973,31.182129
2.310594,31.193493,31.197197
2.311558,31.208561,31.212416
2.312570,31.224081,31.228388
2.313660,31.239149,31.245113
2.314504,31.254066,31.258072
2.315472,31.269888,31.272989
2.316489,31.284504,31.288359
2.317527,31.300777,31.304180
2.318481,31.315695,31.319098
2.319468,31.330612,31.334166
2.320477,31.345831,31.349384
2.321463,31.361200,31.364603
2.322462,31.376419,31.379972
2.323510,31.391638,31.395643
2.324567,31.407610,31.411917
2.325582,31.422979,31.427437
2.326487,31.438047,31.441299
2.327489,31.452965,31.456518
2.328486,31.468184,31.471737
2.329461,31.483402,31.486956
2.330515,31.498772,31.502928
2.331511,31.515196,31.518147
2.332505,31.529360,31.533215
2.333581,31.544729,31.549187
2.334521,31.560400,31.564104
2.335482,31.575317,31.578720
2.336566,31.590385,31.595144
2.337530,31.606056,31.610062
2.338650,31.621426,31.626938
2.339529,31.636494,31.640348
2.340516,31.652164,31.655567
2.341486,31.667082,31.670635
2.342502,31.682301,31.686155
2.343495,31.697670,31.701374
2.344609,31.713039,31.717346
2.345654,31.730066,31.734222
2.346525,31.743477,31.747934
2.347492,31.759148,31.762400
2.348487,31.774065,31.777769
2.349485,31.789284,31.792988
2.350481,31.804804,31.808357
2.351546,31.819857,31.824631
2.352761,31.835478,31.842712
2.353516,31.850504,31.854465
2.354490,31.865084,31.869534
2.355498,31.880110,31.884903
2.356483,31.895329,31.900122
2.357480,31.910547,31.915340
2.358505,31.926067,31.931011
2.359575,31.941889,31.946531
2.360543,31.956957,31.962051
2.361476,31.971874,31.976517
2.362469,31.987093,31.991735
2.363471,32.002281,32.007015
2.364489,32.017456,32.022339
2.365480,32.032631,32.037216
2.366564,32.049061,32.053135
2.367530,32.063862,32.068161
2.368515,32.078968,32.082890
2.369547,32.094685,32.098213
2.370503,32.110096,32.113091
2.371587,32.125813,32.128860
2.372562,32.141148,32.143887
2.373554,32.156322,32.159061
2.374605,32.171200,32.175129
2.375544,32.186523,32.188965
2.376523,32.201252,32.203991
2.377480,32.216129,32.218422
2.378528,32.231304,32.233597
2.379840,32.247074,32.253532
2.380555,32.261951,32.264988
2.381489,32.277126,32.278973
2.382542,32.291855,32.294743
2.383475,32.306732,32.309025
2.384536,32.321758,32.324497
2.385590,32.337231,32.339970
2.386560,32.352257,32.355293
2.387540,32.367134,32.370171
2.388478,32.382458,32.384602
2.389510,32.397186,32.400074
2.390508,32.412361,32.414951
2.391520,32.427834,32.430573
2.392482,32.442413,32.445004
2.393545,32.458183,32.460773
2.394744,32.475441,32.478924
2.395542,32.488682,32.490974
2.396501,32.503410,32.505554
2.397533,32.518288,32.521175
2.398484,32.533463,32.535755
2.399513,32.548489,32.550781
2.400612,32.565002,32.567295
2.401609,32.579136,32.582470
2.402504,32.594162,32.596157
2.403495,32.609188,32.611481
2.404532,32.624214,32.626953
2.405502,32.638943,32.641682
2.406525,32.654713,32.656708
2.407688,32.669739,32.674412
2.408503,32.684467,32.686909
2.409484,32.699493,32.701637
2.410490,32.714222,32.717110
2.411522,32.729397,32.732582
2.412473,32.744255,32.746864
2.413491,32.758896,32.762188
2.414718,32.773682,32.779594
2.415480,32.789192,32.792240
2.416497,32.803253,32.807713
2.417487,32.817749,32.822292
2.418461,32.832996,32.837616
2.419471,32.847576,32.852493
2.420539,32.862751,32.867817
2.421527,32.878372,32.883587
2.422505,32.893696,32.898315
2.423485,32.908127,32.912895
2.424485,32.923153,32.928219
2.425475,32.938179,32.943245
2.426454,32.953354,32.958271
2.427492,32.968529,32.973446
2.428552,32.984745,32.989662
2.429591,32.999027,33.004093
2.430586,33.015095,33.020161
2.431863,33.031609,33.039352
2.432513,33.044403,33.049469
2.433476,33.059429,33.064049
2.434574,33.074158,33.080116
2.435645,33.089779,33.096779
2.436608,33.104656,33.111210
2.437526,33.119980,33.124897
2.438524,33.134857,33.139923
2.439600,33.150330,33.156586
2.440647,33.166843,33.172058
2.441533,33.180233,33.185299
2.442511,33.195259,33.200325
2.443470,33.210136,33.214905
2.444561,33.225163,33.230675
2.445568,33.240189,33.246147
2.446480,33.255512,33.260429
2.447579,33.270538,33.275307
2.448678,33.285862,33.291821
2.449509,33.301037,33.305954
2.450521,33.315765,33.321426
2.451489,33.331089,33.336006
2.452469,33.346264,33.351032
2.453464,33.360992,33.365910
2.454489,33.376167,33.381531
2.455488,33.391342,33.396259
2.456476,33.406815,33.411434
2.457498,33.421543,33.426460
2.458481,33.436718,33.441635
2.459487,33.451595,33.456810
2.460568,33.466919,33.471687
2.461484,33.482391,33.487011
2.462530,33.497269,33.502632
2.463560,33.512592,33.518105
2.464613,33.529255,33.534023
2.465549,33.543537,33.548306
2.466537,33.557373,33.563034
2.467461,33.572548,33.577316
2.468499,33.587872,33.592789
2.469502,33.602749,33.608261
2.470533,33.618073,33.623436
2.471486,33.633099,33.638016
2.472491,33.648273,33.653191
2.473495,33.663151,33.668068
2.474473,33.678177,33.683094
2.475396,33.693203,33.696930
2.476494,33.708675,33.713593
2.477514,33.724148,33.728767
2.478476,33.739323,33.743645
2.479476,33.753902,33.758820
2.480520,33.768929,33.774292
2.481452,33.783955,33.788723
2.482470,33.799129,33.804047
2.483491,33.814156,33.819221
2.484500,33.830223,33.834694
2.485590,33.844505,33.850761
2.486537,33.860275,33.865341
2.487499,33.875256,33.879921
2.488507,33.890514,33.894947
2.489482,33.905926,33.909824
2.490647,33.921795,33.926933
2.491721,33.937359,33.940918
2.492563,33.953381,33.956390
2.493602,33.967514,33.971268
2.494627,33.982838,33.987484
2.495516,33.997417,34.000725
2.496473,34.012741,34.015453
2.497619,34.028660,34.032265
2.498574,34.043983,34.047142
2.499475,34.058117,34.060829
2.500489,34.073143,34.076004
2.501613,34.088467,34.092964
2.502500,34.103195,34.106354
2.503477,34.118073,34.121231
2.504519,34.133545,34.137001
2.505503,34.148869,34.151432
2.506565,34.163746,34.167202
2.507618,34.179218,34.183121
2.508473,34.193947,34.196510
2.509470,34.208824,34.211685
2.510486,34.223701,34.226711
2.511617,34.240215,34.243969
2.512575,34.255539,34.258549
2.513476,34.269226,34.272236
2.514496,34.284698,34.287560
2.515486,34.299427,34.302288
2.516471,34.314304,34.317314
2.517475,34.329479,34.332489
2.518485,34.345398,34.347961
2.519512,34.359829,34.363583
2.520564,34.375301,34.379055
2.521522,34.391071,34.393635
2.522528,34.405651,34.408363
2.523489,34.420380,34.423241
2.524524,34.435257,34.438267
2.525641,34.451473,34.454929
2.526690,34.466202,34.471146
2.527714,34.481823,34.487064
2.528559,34.496849,34.499710
2.529473,34.510685,34.513844
2.530469,34.526009,34.528721
2.531518,34.541035,34.544044
2.532528,34.556805,34.559666
2.533485,34.571384,34.574097
2.534603,34.586411,34.590611
2.535532,34.602627,34.605042
2.536479,34.616463,34.619473
2.537483,34.631340,34.634350
2.538471,34.646664,34.649525
2.539518,34.661839,34.665295
2.540485,34.677162,34.680023
2.541505,34.692188,34.695496
2.542489,34.707214,34.710075
2.543504,34.722092,34.725697
2.544462,34.737267,34.739979
2.545512,34.752293,34.755302
2.546603,34.768063,34.771667
2.547504,34.782494,34.785950
2.548478,34.797668,34.800827
2.549473,34.812546,34.815704
2.550480,34.827572,34.830730
2.551392,34.842747,34.844566
2.552491,34.858070,34.861080
2.553656,34.874138,34.878784
2.554527,34.888420,34.891876
2.555568,34.904041,34.907200
2.556532,34.918472,34.921928
2.557531,34.933796,34.937252
2.558499,34.948673,34.951832
2.559536,34.964146,34.967304
2.560658,34.980064,34.983521
2.561602,34.994198,34.998547
2.562557,35.009418,35.013275
2.563527,35.024639,35.027706
2.564562,35.039425,35.043476
2.565478,35.053051,35.057312
2.566537,35.067692,35.072933
2.567538,35.083214,35.088257
2.568485,35.097645,35.102837
2.569631,35.112671,35.119946
2.570519,35.128143,35.133335
2.571480,35.142872,35.147915
2.572465,35.157898,35.162941
2.573524,35.172924,35.178562
2.574483,35.188545,35.193142
2.575480,35.203274,35.208466
2.576521,35.218300,35.223938
2.577517,35.233624,35.238964
2.578479,35.248798,35.253544
2.579473,35.263527,35.268421
2.580498,35.278702,35.283894
2.581494,35.294174,35.298920
2.582478,35.308903,35.313946
2.583482,35.323929,35.328972
2.584476,35.338955,35.343998
2.585592,35.353981,35.360809
2.586610,35.369156,35.375687
2.587588,35.384777,35.390564
2.588558,35.399952,35.405293
2.589579,35.414829,35.420616
2.590558,35.430599,35.435493
2.591601,35.446072,35.451561
2.592603,35.460503,35.465843
2.593493,35.474934,35.479977
2.594543,35.490108,35.495598
2.595533,35.505730,35.510921
2.596506,35.520607,35.525650
2.597589,35.535336,35.541569
2.598525,35.550808,35.556000
2.599561,35.565983,35.571175
2.600653,35.580860,35.587391
2.601530,35.595886,35.601227
2.602504,35.611210,35.616253
2.603583,35.625790,35.631577
2.604486,35.641560,35.646156
2.605464,35.655842,35.660885
2.606479,35.671017,35.676060
2.607467,35.686043,35.691235
2.608637,35.701069,35.707600
2.609555,35.716988,35.722626
2.610529,35.731865,35.737057
2.611543,35.746445,35.751637
2.612505,35.762363,35.766960
2.613489,35.777241,35.781837
2.614498,35.791821,35.796864
2.615553,35.808037,35.812931
2.616739,35.823956,35.830635
2.617745,35.839725,35.845959
2.618549,35.852669,35.858307
2.619501,35.867397,35.872292
2.620601,35.883167,35.889103
2.621550,35.898193,35.903236
2.622545,35.912773,35.918262
2.623556,35.927948,35.933586
2.624547,35.943420,35.948612
2.625586,35.958744,35.963787
2.626495,35.973324,35.978069
2.627514,35.987904,35.993542
2.628472,36.003078,36.007973
2.629536,36.018105,36.023891
2.630559,36.034172,36.038918
2.631493,36.048752,36.053646
2.632619,36.063629,36.070309
2.633522,36.079250,36.084293
2.634497,36.094196,36.099022
2.635483,36.108997,36.113602
2.636536,36.124866,36.129669
2.637506,36.140430,36.144249
2.638486,36.155842,36.159275
2.639493,36.171101,36.174152
2.640498,36.186218,36.189178
2.641467,36.201542,36.204205
2.642483,36.216717,36.219379
2.643508,36.231743,36.234852
2.644506,36.247364,36.250027
2.645644,36.262836,36.266987
2.646560,36.277119,36.280823
2.647547,36.292294,36.295700
2.648579,36.307171,36.311321
2.649487,36.322495,36.325008
2.650695,36.337521,36.342564
2.651849,36.353737,36.359077
2.652560,36.367870,36.371277
2.653605,36.383492,36.387196
2.654510,36.397923,36.401031
2.655593,36.413841,36.417099
2.656546,36.428272,36.431232
2.657844,36.444637,36.451019
2.658577,36.459515,36.462326
2.659532,36.473053,36.476460
2.660499,36.489120,36.491634
2.661492,36.503254,36.506214
2.662551,36.518280,36.521984
2.663533,36.533455,36.537159
2.664498,36.548927,36.551739
2.665554,36.563656,36.566765
2.666502,36.579128,36.581940
2.667993,36.594154,36.603363
2.668581,36.609180,36.612141
2.669554,36.623909,36.627316
2.670622,36.639084,36.643532
2.672059,36.656788,36.664658
2.672545,36.670921,36.673286
2.673493,36.684311,36.687420
2.674534,36.699783,36.702595
2.675528,36.714661,36.717472
2.676479,36.729538,36.732647
2.677537,36.744713,36.748268
2.678698,36.760780,36.764187
2.679649,36.776699,36.780403
2.680571,36.791130,36.794090
2.681530,36.805412,36.808670
2.682614,36.821777,36.825035
2.683508,36.836060,36.838722
2.684712,36.851234,36.854939
2.685504,36.866112,36.868923
2.686678,36.881138,36.885735
2.687717,36.896164,36.901356
2.688578,36.911339,36.914597
2.689479,36.926067,36.929028
2.690527,36.941242,36.944202
2.691607,36.957310,36.960865
2.692634,36.972187,36.976040
2.693646,36.987957,36.991512
2.694652,37.002686,37.006687
2.695555,37.017117,37.019928
2.696630,37.031548,37.035103
2.697529,37.046871,37.049980
2.698658,37.062195,37.066345
2.699650,37.077518,37.081223
2.700574,37.092545,37.096249
2.701606,37.107273,37.110828
2.702556,37.122894,37.126301
2.703489,37.137474,37.140434
2.704561,37.152512,37.156204
2.705535,37.167007,37.171082
2.706824,37.184837,37.190868
2.707540,37.197159,37.201431
2.708513,37.211365,37.216457
2.709658,37.226135,37.232971
2.710577,37.241310,37.246658
2.711497,37.256485,37.261536
2.712509,37.271511,37.276859
2.713513,37.286835,37.291737
2.714522,37.301563,37.306911
2.715505,37.317184,37.322086
2.716528,37.331615,37.336666
2.717481,37.346642,37.351841
2.718465,37.361816,37.366718
2.719540,37.376842,37.382786
2.720522,37.392761,37.397663
2.721513,37.408085,37.412987
2.722509,37.423111,37.427567
2.723496,37.437840,37.442741
2.724581,37.452568,37.459106
2.725521,37.467594,37.473091
2.726559,37.482918,37.488712
2.727785,37.500771,37.507607
2.728518,37.513119,37.518616
2.729508,37.528294,37.533493
2.730480,37.543468,37.548222
2.731551,37.558643,37.564438
2.732531,37.573967,37.579018
2.733545,37.588696,37.594044
2.734584,37.605061,37.610111
2.735704,37.619789,37.626179
2.736667,37.636600,37.641502
2.737534,37.649097,37.654594
2.738461,37.663975,37.668728
2.739617,37.678852,37.684052
2.740789,37.694771,37.701756
2.741617,37.709499,37.715443
2.742496,37.724377,37.729427
2.743480,37.739254,37.744305
2.744493,37.754280,37.759777
2.745464,37.769306,37.774357
2.746467,37.784481,37.789532
2.747506,37.799507,37.805302
2.748504,37.814980,37.820179
2.749520,37.830154,37.835503
2.750494,37.845181,37.850380
2.751508,37.860058,37.865406
2.752557,37.875381,37.881176
2.753534,37.891300,37.896202
2.754760,37.906326,37.914055
2.755587,37.921501,37.927147
2.756539,37.936230,37.941280
2.757526,37.950958,37.956009
2.758513,37.966133,37.971481
2.759695,37.982349,37.989334
2.760522,37.996185,38.001682
2.761530,38.011658,38.016857
2.762515,38.026981,38.031586
2.763491,38.041561,38.046612
2.764549,38.057182,38.062679
2.765493,38.071762,38.076664
2.766503,38.086639,38.091839
2.767478,38.101814,38.106865
2.768481,38.117287,38.122189
2.769506,38.131866,38.137512
2.770608,38.147190,38.152241
2.771496,38.162514,38.167267
2.772462,38.177391,38.182144
2.773459,38.192268,38.197319
2.774470,38.207462,38.212494
2.775538,38.223484,38.228561
2.776516,38.238895,38.243439
2.777489,38.254154,38.257870
2.778491,38.269566,38.272896
2.779479,38.285130,38.288219
2.780557,38.300697,38.304138
2.781477,38.315426,38.318123
2.782536,38.331196,38.334190
